display_id,uuid,document_id,timestamp,platform,geo_location
41386,82380c84af0415,1755529,3142573,2,US>UT>770
41387,1978d5c9ed86a8,1740968,3142580,1,US>CA>868
41388,4c2f3025df6b0e,1768682,3142628,1,AU>06
41389,c896d29c70e6f9,1796185,3142893,2,US>CA>807
41390,6ae0e6e6848ec1,1758134,3143015,2,US>TX>618
41391,c911e35f7839a3,1783040,3143090,2,US>WI>669
41392,d9b7912bc0b158,1789176,3143139,1,US>TX>618
41393,649b5bd27af5fd,1424327,3143181,2,HK>00
41394,5e84ef2e81bc97,964221,3143239,1,AU>06
41395,8c231e6b12b6a2,788713,3143243,1,US>ID>770
41396,f067c576eebd63,1184717,3143534,1,US>LA>643
41397,95f5ec70450e4e,1662805,3143696,1,CN>25
41398,82f823aa286ed6,1514641,3143744,1,US>MA>506
41399,8adb171a5be501,1616284,3143874,2,US>NC>517
41400,2af1b8446022e6,339662,3143985,2,CA>ON
41401,49c325b5bee51f,1785043,3144048,1,US>KY>515
41402,65d21528924eab,1757446,3144130,1,IN>19
41403,dcafcbb5d667a2,1717593,3144369,2,AU>02
41404,ecd4db682dc142,1792136,3144419,2,US>TX>618
41405,939135216ee6d4,895127,3144431,2,CA>BC
41406,4c994ca9557ec5,1783050,3144524,1,US>CA>803
41407,ee037833cbd0f9,1765799,3144533,2,US>CA>804
41408,e6064676293bff,1517446,3144665,1,US>OH>515
41409,73ecaaaadc1650,1446226,3144943,2,US>KY>529
41410,f8fd79d29186bc,1755529,3144989,2,US>FL>534
41411,b6c11ecaada398,1727270,3145068,2,US>VA>544
41412,c750c3241c21e3,1779222,3145182,2,US
41413,1dfd315791defc,1715194,3145185,2,US>MD>512
41414,f6846770b59a8c,1772849,3145220,2,CA>AB
41415,b87dcb96c967f9,1279370,3145247,2,US>TX>641
41416,c7691499500bc2,1444176,3145282,1,US>FL>528
41417,3c10711a457452,1792307,3145347,2,US>OH>510
41418,fc667bd1fe7fd1,1786850,3145453,1,US>AZ>789
41419,e1d0a763e4e1df,1757723,3145502,1,US>TX>635
41420,23009e779693d7,1409658,3145618,3,US>CA>803
41421,822449aa0c0107,1790442,3145659,2,US>FL>539
41422,578c79af565667,1785277,3145743,1,CA>ON
41423,aee6c516fd0343,1107825,3145772,2,US>LA>622
41424,1270f594d15d0e,1023869,3145821,2,US>CA>862
41425,9334430914f36f,1077018,3145826,2,US>MS>718
41426,f08e1d945bc9a5,1633119,3145911,2,US>CA>803
41427,dc19a0621b2e0d,1766545,3145945,3,US>CA>866
41428,527903e2873ab6,1600452,3145976,2,US>CA>862
41429,9442eb568d3cbe,799603,3146043,2,US>CO>773
41430,c2c3582f0bd6b4,1792295,3146264,2,US>NE>652
41431,bb0abeee50db7b,1179111,3146286,2,AU>02
41432,aaf9857be03a1a,1727350,3146302,2,US>GA>524
41433,cd807c7b894792,340384,3146304,3,CA>BC
41434,5ee8715b314639,1178289,3146398,1,US>CA>807
41435,c5929ef5b13305,264212,3146407,2,IN>36
41436,b7a46620bd37ca,25792,3146419,1,US>WA>819
41437,e472fc4fc8df08,1782927,3146426,2,US>VA
41438,9c589cab3ef58b,335779,3146533,3,US>ID>758
41439,7bc1b32c4654fc,1733461,3146541,2,US>AZ>753
41440,cbd92b9ab6e1b9,1710029,3146678,1,US>CA>803
41441,71027f73eb6240,1725414,3146712,2,US>TX
41442,5b3c35ae9251dd,1777797,3146733,2,US>NY>514
41443,4bbd544b52c957,37267,3146841,2,NG>05
41444,a3d5b466e7e04a,1620989,3146872,2,US>WA>819
41445,d49f6e10dc21a1,1764847,3146994,3,US>PA>504
41446,97cc9f8ace2f6b,845985,3147090,1,NZ>E7
41447,a9bb698ffd022c,7054,3147258,2,US>CA>803
41448,f1525696d55d82,1791418,3147297,1,CA>BC
41449,2d4c682e01fb7f,484718,3147554,3,CA>AB
41450,ef59038d7f1202,1581046,3147755,2,US>NY>501
41451,95858c4f83f1c4,1508549,3147765,2,US>GA>524
41452,90598ec3a8dcb7,406761,3147877,2,SG>00
41453,2598ddd7e3db32,1665297,3148201,2,US>CA>807
41454,2084f767d4aaae,1792785,3148268,2,US>CA>866
41455,6f7091dff6e2bf,1044562,3148353,1,CA>BC
41456,d064d8f02fa2b8,1783281,3148413,1,US>CA>803
41457,aeb1773a2842f7,1760502,3148502,3,US>AZ>753
41458,44d39bdbe20cc5,666605,3148543,2,US>NY>501
41459,3997841b545404,1790223,3148554,1,US>AZ>789
41460,36b1ee91db49a4,1770147,3148613,1,KE
41461,17eaf4b515b852,1769695,3148633,1,US>IL>602
41462,d6ee331a86fffa,81600,3148664,2,US>MO>609
41463,4edbef3ffa3cb1,1753426,3148789,2,US>CA>803
41464,9a2f57c56d56cf,1752890,3148987,3,US>CO>752
41465,fea68cc6ee10d9,763887,3149014,1,JP>11
41466,a2ad1fbaf86cb7,1786433,3149122,2,US>CA
41467,5be2e3de9b655b,1717049,3149142,1,US>OR>801
41468,704e5b4de525cc,1796376,3149161,1,US>OH>535
41469,2d0da18b11f5a1,1690149,3149304,1,US>CO>751
41470,a05112c185931c,1776051,3149428,2,US>OR>813
41471,fd532a8e81a425,370112,3149466,2,US>CO>752
41472,d8c309e29a5fd1,1769126,3149533,2,US>MI>505
41473,67806a494b0cdf,133626,3149626,1,AE>03
41474,7e2ea100d2212e,365516,3149685,2,CA>ON
41475,67384bc35fe63c,1397525,3149814,2,US>NY>501
41476,167019056c0d85,1797613,3150007,1,US>CA>807
41477,3d0619fabfc4ed,1766531,3150044,1,US>MD>512
41478,fb1ad37546ad72,1653825,3150089,2,NZ>E7
41479,a4cd0f3877fbb9,1626933,3150118,2,US>CA>807
41480,efb1aa7312e85a,1785066,3150250,1,US>VA>511
41481,cc37efdeb096d5,749046,3150292,3,US>TX>633
41482,9726349e10b7a7,1765758,3150380,2,US>NM>633
41483,5ceca5aaf38b2d,751131,3150384,2,US>CA>800
41484,cb83e3582b9755,274809,3150530,3,US>UT>770
41485,65207be070bd08,1705497,3150566,2,US>IA>679
41486,f4272211936a86,1087509,3150599,2,US>AK>745
41487,ba273bae872c1c,1779829,3150672,1,US>CA>855
41488,dace8b781c845d,1080900,3150781,2,US>AZ>753
41489,42f7b578ea083f,1534878,3150816,2,US>NV>839
41490,54232eeb077e06,1788889,3150937,1,US>CA>807
41491,f6cd3da408cb05,1206093,3150939,2,IN>36
41492,92f869f4c93559,1669028,3150964,1,US>CA>803
41493,e22bd36fe68a90,1654250,3151009,2,US>CA>862
41494,284387866b3cd1,1594244,3151011,2,US>AZ>753
41495,28cceb8176f5c7,12584,3151040,2,US>TX>623
41496,2153f3c2e51873,1741906,3151212,3,US>OK>650
41497,b5877bf7bb19c9,1743028,3151224,2,US>IL>602
41498,606d5d9171d254,1795295,3151227,1,US>CA>803
41499,c69be024b97efc,462688,3151301,2,US>IN>588
41500,cf97e7b96f8d1b,1770076,3151337,2,US>IL>602
41501,b6dc63f6343ea6,997730,3151579,1,US>ID>760
41502,858823cece50cc,813291,3151660,3,US>ID>757
41503,2589b34d136007,1756913,3151706,3,US>WA>819
41504,2e8c6056919685,842413,3151748,1,US>OH>535
41505,d696db6d248de5,853921,3151752,2,AU>05
41506,32e5424ea1a657,1787751,3152068,1,AU>07
41507,82f759675b8b8f,1348087,3152181,1,US>GA>524
41508,3cfc25f5e532d9,1781533,3152195,3,US>KS>678
41509,c9bbccdb65e14a,1771938,3152262,2,US>UT>770
41510,97108bd518d4cb,1742757,3152325,1,AU>07
41511,700d672445e6fb,1468539,3152334,1,CA>BC
41512,8360ca40bada19,1766147,3152406,1,US>WI>617
41513,6d670958516cb8,1179111,3152433,2,NG>05
41514,d98e79071660aa,1690149,3152479,1,US>CA>825
41515,7a20f0f00b27ba,1749813,3152742,2,US>CO>751
41516,d1329c22b51419,1178289,3152760,1,US>HI>744
41517,c6258314995018,1770820,3152892,3,US>PA>504
41518,2373b6c851fe28,1198419,3153083,2,US>NJ>504
41519,bcd7868eede77f,1743986,3153112,2,US>CA>807
41520,5f69636e568134,1621658,3153163,2,AU>04
41521,5ccc7aae4239ff,1574539,3153255,1,AU>07
41522,2114d12544adfa,1623923,3153282,2,US>FL>561
41523,b8bda37b063c82,1779890,3153310,2,US>SC>507
41524,c0c1ebc30e00b7,212529,3153316,1,CA>BC
41525,d95b5d8936925a,1776951,3153351,3,US>MS>673
41526,58c12602280d17,1778533,3153409,2,ZA
41527,1d1c820558753b,751472,3153492,2,US>NY>501
41528,71771dfdddd5ec,1029390,3153565,1,US>IN>582
41529,93df17d72e489e,1331473,3153567,1,US>NV>839
41530,39de8b4f2f15ce,1414567,3153576,1,US>MD>511
41531,84d8aab08762b7,1316744,3153644,2,US>NH>506
41532,b7e78907f69c83,1772591,3153752,1,US>CA>825
41533,49b0d56f4e4ccd,1794883,3153761,2,US>CA>807
41534,2ba6b3109e6bf4,1779312,3153905,1,US>WA>819
41535,402f073525bf96,1782210,3153997,2,US>AZ>753
41536,70cd168165723e,1040710,3154319,1,US>MO>609
41537,63f7738ddd095c,1794259,3154364,2,TW>04
41538,fbcfa4ecdde407,1772854,3154367,1,US>CA>803
41539,e6bd3297e7260e,1772859,3154404,1,US>WA>819
41540,81a9cafcea3bab,1258817,3154620,1,CA>QC
41541,7ea9a5a014829c,1778426,3154658,2,HR>21
41542,fbadf6d2358a5f,868169,3154765,2,CH>25
41543,2b4e0d40096973,1761512,3154790,2,US>FL
41544,3329c7186aaf0f,1764202,3154811,2,US>CA>807
41545,7597ac433ed1bf,1728536,3154888,1,US>OR>820
41546,f3655c391f37a3,1787502,3154891,1,US>MN>613
41547,54881d20124b7d,1714892,3155003,3,US>TX>635
41548,e8fd8c8efa7406,357569,3155056,1,US>OR>801
41549,bece72a4687f2e,1623229,3155126,2,CA>BC
41550,c3fb0ec0c3cc03,1697627,3155262,1,US>OR>820
41551,b10e1d6fe86e48,640432,3155333,2,US>CA>803
41552,60b8fdd80c2835,1790020,3155400,2,US>WA>881
41553,79ef24dc01126c,1696494,3155497,2,US>NY>501
41554,7bd58f029cfac2,1061084,3155813,2,AU>02
41555,b6a13f761a17bb,842455,3155822,1,CA>BC
41556,da91f80002657d,1473380,3155983,2,US>CA>807
41557,c50ccedc8bb6fd,1179111,3156002,1,IN>19
41558,3bcd0b5486a696,1094414,3156139,2,US>NC>560
41559,5597c08ff3a60e,1337501,3156164,1,US>CO>751
41560,9f20b70273a923,1278361,3156514,2,US>NV>839
41561,3ff82fa601c6f5,1587377,3156584,1,US>NM>790
41562,c5051792609879,1090453,3156628,2,IN>36
41563,8e31fdb6f33298,1569928,3156635,2,US>NM>790
41564,ae2ab85e454f03,1773230,3156913,2,US>IL>602
41565,a3bd6c3c4d6943,374021,3157075,2,US>TX>641
41566,627a92e14e7a8c,1765799,3157161,3,CA>BC
41567,9d6e8281f3078b,1753476,3157196,2,US>AZ>789
41568,57af745d538fde,1673964,3157274,2,CA>MB
41569,e05dfbe4e24a62,1365732,3157277,2,US>OR>820
41570,a0cbd4de603901,1178289,3157390,1,US>WA>819
41571,3292ae1614f0b1,469794,3157437,2,US>WV>559
41572,58e22c0abb8cb4,1769075,3157464,2,US>NC>550
41573,544c385088eb4e,1781359,3157471,2,US>NY>501
41574,15f406ee9f575f,1209057,3157717,2,US>MA>506
41575,9cbfc80b528fba,421042,3157722,1,MX>09
41576,89d8d2861a79db,1795295,3157902,2,US>OH>510
41577,dddc47a936c735,1574382,3157984,2,US>CA>803
41578,b0a7c0f7b049cb,844165,3157990,2,US>IN>527
41579,ec1eb75a2ff829,1096954,3158038,2,US>TN>640
41580,3feb05ff7c7517,375594,3158074,2,US>AZ>753
41581,9ebe51ace2bca7,374152,3158129,2,US>KY>557
41582,f3d8af9275f922,339583,3158296,1,US>HI>744
41583,815fc582121c5c,1768056,3158307,2,US>TX>709
41584,78205a3b5d9752,1753114,3158480,2,SG>00
41585,59128757f52405,1774217,3158518,3,US>WA>819
41586,c8cdb01af7de38,1737555,3158632,1,US>FL>539
41587,dab95cdd3da3b0,1772701,3158676,2,US>CA>803
41588,fde42a09e8129a,1027126,3158750,2,US>IL>682
41589,9fe1e4be6ea177,1764740,3158754,2,US>CA>825
41590,2b0dbfa9f8c96e,1780579,3158774,2,US>GA>524
41591,4395f353f4c26c,851344,3158790,2,US>TX>618
41592,ff820d04deda0e,1706231,3158898,1,US>WI>705
41593,e3162bb8594208,1026091,3159007,2,US>NY>501
41594,f02e82a4136b33,1271578,3159077,1,US>CA>807
41595,cfbd2079502f52,314278,3159172,1,NZ>E7
41596,6b80c271786fd1,1789158,3159584,1,US>MI>505
41597,53499ba609a30c,12791,3159585,2,CA>BC
41598,a2a7c3f323197b,1752075,3159592,1,US>OK>650
41599,83c8eaf592360b,227057,3159683,1,AU>07
41600,cb62170f39e34f,201330,3159722,2,US>AL>630
41601,bce125bb1cd90b,1535449,3159779,1,US>IA>637
41602,17ceb6f56ebd1f,1741197,3159800,1,CA>BC
41603,ef043d08bcdc33,1179111,3159807,2,KE>05
41604,ece19ee7f85aa1,1796185,3159869,1,US>KS>616
41605,5800059d519e3b,1781986,3159973,3,GB>H9
41606,555104796613ba,1416042,3160004,1,IN>39
41607,5c4a3a4c3c589b,813249,3160087,1,US>WI>658
41608,21c41c2c36d9b7,695598,3160091,3,CA>MB
41609,3e9e4cb5dfbed3,1447828,3160478,2,US>IL>602
41610,9c9c72f0d279d3,640520,3160603,3,US>CA>803
41611,4e5aafae549042,1435770,3160679,2,US>CA>807
41612,7f887fa8db22c6,867568,3160741,2,US>TX
41613,ecb4a3e7eb2bff,38922,3160750,3,US>WA>881
41614,30d7ff9333f018,735143,3160779,1,US>CA>825
41615,4f4d291af33349,1785223,3160933,2,US>CO>751
41616,7de62e4e344611,1782912,3161069,1,PH
41617,c206918c64854b,1794208,3161164,3,US>CA>825
41618,930b1fe353c7af,1750014,3161250,2,US>MN>613
41619,c5ac7af2973161,1319891,3161263,1,CA>AB
41620,db2525454f721d,1512835,3161309,2,US>PA>566
41621,8b640b199d6205,1021697,3161389,2,US>OR>820
41622,dcc7df83b569a4,1764847,3161498,1,US>HI>744
41623,ec8b434b97f3d9,1179111,3161571,2,NL
41624,b881340edf4350,1766590,3161711,3,CA>AB
41625,ef043d08bcdc33,1179111,3161765,2,KE>05
41626,4b27afd355c863,1720587,3161840,1,US>CA>807
41627,e5933f067b263d,1575591,3161938,1,NZ>E7
41628,cca8e704e68f9f,1616344,3162202,2,US>CA>803
41629,1e0d6ea75a4ac9,1340752,3162489,2,US>NY>501
41630,9ed34eb16f2c6a,1208708,3162556,1,GB
41631,fce4f4c7861671,1782908,3162581,2,US>NY>501
41632,410121eaead41a,1778538,3162666,1,BD>81
41633,40028c4459f039,985479,3162671,1,AU>02
41634,877ee274790d92,1776373,3162749,2,US>CA>803
41635,58ef582b3bad2e,1666736,3162843,1,CA>AB
41636,4b98678ab4a8e4,1279759,3162943,2,US>WY>759
41637,48d669fe1fc9c3,1771662,3163060,2,US>CA>862
41638,641dd200f6fe79,1148554,3163285,2,US>VA>511
41639,27a3a4602215f8,1737555,3163355,1,US>WA>819
41640,3398f59dfbefbd,38915,3163383,1,US>NY>501
41641,60aa1d8f895146,1060089,3163577,1,US>GA>524
41642,130167a23961e2,1685395,3163618,2,US>WI>705
41643,6342a1273701d1,1732778,3163830,1,US>CA>807
41644,a151fa938612ea,1728323,3163909,2,US>NC>517
41645,800144955526cb,1323866,3164077,2,US>OH>510
41646,ad5720f629f166,1739419,3164178,2,US>NV>839
41647,efe9c533b93bb2,1050814,3164189,2,CA>ON
41648,f63c3a7987800b,1759145,3164242,1,CA>ON
41649,21629a0a451713,1533267,3164287,1,NZ
41650,45ad650571654f,1783066,3164468,2,US>CT>533
41651,9971394f1252b6,1795855,3164469,3,US>FL>528
41652,aca1551b35c5ef,1772854,3164499,3,US>CA>862
41653,8d665454e0b911,1791418,3164929,1,AU
41654,312d92843ff8cd,1771646,3164987,1,US>AZ>753
41655,f29bdb77179899,1777797,3165009,2,US>TX>635
41656,d524bbd64dd523,1179111,3165072,2,KE
41657,ba2fa443d1e633,276984,3165148,1,TH>40
41658,940f02909d9a23,1568405,3165322,1,US>CA>803
41659,9f49770b98512b,751092,3165557,2,US>OH>510
41660,7978b9b1461b96,1715349,3165729,3,ID>30
41661,c0e62b45873e60,1378692,3165804,2,US>CA>862
41662,56d290647eb72c,1785066,3165859,1,US>CA>803
41663,b634ccf25fb6de,1778428,3165866,2,US>MA>506
41664,d1f01fc734ca9f,338469,3165902,2,US
41665,f03e329980bc72,1764783,3165902,2,US>CA>803
41666,6006b65639eb93,1647323,3165917,1,US>CA>803
41667,51bbfaa0a8c07d,1694774,3166004,2,US>NY>501
41668,eedd7358bb1733,1297716,3166110,2,US>FL>539
41669,c2598b11b5d574,1761826,3166126,2,US>MA>506
41670,99fba352264696,1574829,3166175,1,NZ>E7
41671,2ba52fe2992dcb,1586178,3166219,2,US>MI>505
41672,30843c00eec1f7,1789836,3166252,2,US>OR>820
41673,d9aa841ec41902,1789094,3166281,2,US>CA>803
41674,dda991ea7ee0d2,1766625,3166297,2,US>NY>565
41675,f749f380b820c1,1178289,3166355,1,US>FL>539
41676,20abc4aee35346,1446250,3166381,2,US>OH>510
41677,295028d723dc9f,1748697,3166582,2,NZ>G2
41678,dec6a35a82834b,1705956,3166693,3,CA>AB
41679,9a8f9558ad05ba,1584579,3166695,1,TW>03
41680,94075a2ef19773,1786616,3166717,1,US>MA>506
41681,90aad9d13d5830,734606,3167003,2,DE>08
41682,dc7cc3d0757ad9,1795295,3167034,2,US>CA>803
41683,81240ac2a50040,1178289,3167125,1,US>WY>770
41684,c97b55a9f7ac91,517570,3167172,1,CA>ON
41685,aadb3559428d53,1776177,3167588,2,US>CA>862
41686,5045820203baac,1690149,3167645,1,US
41687,b34f355be3542b,1772070,3167695,2,US>TX>623
41688,d376fb922648fc,1756913,3167720,2,US>CA>807
41689,bc5b7edc6cb164,1111237,3168127,2,US>WA>819
41690,a839bd5d7ccd03,1765799,3168389,2,CA>BC
41691,b4e7784d622cfb,925209,3168532,2,US>CA
41692,e50c51cca27030,966575,3168551,2,IN>16
41693,3f45ae38ebc1af,1735810,3168943,3,US>MI>505
41694,1e4937f8f8e7a1,696257,3168998,2,US>CA>807
41695,78b4b7384072f6,81954,3169065,2,US>NY>501
41696,753da80b2630b9,670479,3169133,2,CA>AB
41697,148571a11ca49f,1715349,3169169,2,US>LA>642
41698,7e01f41f7a6773,1692914,3169239,1,US>AZ>753
41699,9d56875be614ec,1796376,3169365,2,US
41700,fa39ff17bb6b57,1598107,3169376,3,US>IL>602
41701,e7ec18fbf685e7,1470148,3169555,1,AU>08
41702,e61af185561734,1767609,3169633,2,US>IL>602
41703,df0bd71e2e2db0,1724633,3169650,1,US>WA>819
41704,948eb51f379390,1571178,3169712,2,NZ>E7
41705,bdf3a48df56d22,361548,3169729,1,AU>08
41706,791718d2c8d39a,1630358,3169908,2,CA>BC
41707,3ab830de5819c8,1760776,3169921,2,US
41708,eea19e8a714e89,1764084,3169928,3,US>IL>602
41709,24deb12eaf5073,1446477,3170011,3,US>CA>803
41710,3b8c393caa967c,1728239,3170046,2,US>CA>807
41711,de8cfc0b838eee,1786236,3170132,1,US>IN>527
41712,68a9b74c0266c2,1760775,3170156,1,US>MS>718
41713,5400c275aacec3,1781986,3170210,2,US>NY>501
41714,d8af58d65c127a,319877,3170352,1,CM>05
41715,d903367db809ad,349442,3170628,2,US>WA>819
41716,e8f5fe83b1c5ca,1571638,3170708,2,US>TN>639
41717,69c8bad4952965,1767201,3170736,3,AU>04
41718,28de750a73ca18,1773284,3170759,1,US>NC>518
41719,5aed9782ab512b,1697627,3170866,1,US>CA>803
41720,535a226db703f8,732651,3170907,1,US>CT>533
41721,575e4e093202f6,1406704,3170916,2,US>AZ>753
41722,dc5952c04f52ca,1790349,3170925,1,US>FL>539
41723,36240b8d6bafb2,1795829,3171354,1,US>CA>862
41724,7fdfe15799f9e9,1742770,3171443,1,US>CA>825
41725,f6e15385cdf712,1739952,3171443,3,US>CA>803
41726,8021e4c77f8720,962412,3171523,1,US>VA>556
41727,6cb89cfae20ed0,1789632,3171617,2,US>WA>819
41728,7da59325817055,1750696,3171706,2,TR>34
41729,229924bcdb6b7b,1750696,3171846,3,US>CA>807
41730,c67c4e7afe733e,1762699,3171851,2,US>UT>770
41731,2b850b380a118a,133654,3172058,1,PK>05
41732,907232188e7789,38922,3172065,1,US>NV>839
41733,b46b668c958fcd,1771910,3172090,3,US>MO>616
41734,595565c3196a1c,719662,3172179,2,CH
41735,3af9d49c234be3,1777797,3172241,2,US>CA>825
41736,de9092f9ef86bf,46390,3172374,1,US>AZ>753
41737,3f8d6ba66b95be,1754005,3172386,3,US>OK>650
41738,148d1e0dfdd753,38922,3172398,3,US>NM>790
41739,73a7c7ce4b2404,1726335,3172443,1,TW>04
41740,f81c3446e01bc7,1773818,3172512,2,US>CA>807
41741,72fe4e45286790,1766619,3172555,1,US>AR>670
41742,82c4fd1fb0bae5,867568,3172641,3,US>CA>803
41743,e57c3aa3873ce7,1321676,3172678,1,US>FL>539
41744,e51aaa3ea5785b,92178,3172755,2,US>ME>500
41745,ad7b0055aa8e37,1060089,3172782,1,US>NY>501
41746,1c60b0989354ec,1328381,3172824,2,US
41747,6309e0694c093b,1532160,3172896,3,US>IA>682
41748,df4d9d00e8ebd1,843986,3172944,2,US>WA>810
41749,6dcb6820f334b5,1781127,3173009,3,CA>AB
41750,ef883809ad47ba,1308799,3173116,2,US>FL>539
41751,822fa13ed2a94d,1213126,3173120,2,US>MI>547
41752,6215826c16c133,1036427,3173168,2,US>CA>803
41753,3932208f852bbf,428695,3173250,1,AU>07
41754,80b51dac263f96,1446477,3173461,1,US>AZ>789
41755,1fcf4b9e1a1dbf,1279370,3173552,2,US>IN>527
41756,c3968dc6e64e3e,1738319,3173580,2,US>NY>501
41757,174d8b5d62d477,1429936,3173687,1,US>WA>819
41758,9dd0644b1a6dd2,1781127,3173690,2,US>TX>623
41759,900981b1803d1d,467599,3173715,3,US>CA>807
41760,fb328626c41ae9,7054,3173932,2,CZ
41761,6cce21906a2a77,1768025,3173984,3,US>CA>803
41762,a3dbf3fcb35617,1794208,3174104,2,US>CA>803
41763,85f861edaf541f,1118712,3174145,1,US>CA>807
41764,ddd65400d37764,1765758,3174187,1,US>HI>744
41765,e8a2143cb6ac38,1710422,3174252,3,US>TN>659
41766,cb9448e72cf108,1726690,3174296,1,US>VA>511
41767,2303c64ec6e139,1717049,3174318,1,US>CA>807
41768,3e4602046da2f9,632346,3174327,2,SE>27
41769,57af745d538fde,1673964,3174329,2,CA>MB
41770,7fd1fb0821064c,1778648,3174354,3,US>AZ>753
41771,ba1def1fea2328,1784681,3174397,1,US>PA>504
41772,975b6124d5070a,1691869,3174616,1,US>OR>820
41773,2ca6f35464201a,286095,3174672,2,ZA>05
41774,b77a3d7c43eda4,1399897,3174813,2,US>IA>624
41775,183c28640bc055,1781122,3174873,2,DE>07
41776,dd71fb4a924c89,1740970,3174974,2,US>MN>613
41777,737beeef718a0a,375594,3175025,2,US>CA>807
41778,b56db0c484c830,1790442,3175475,2,IL
41779,5cae6c16c66070,1786756,3175617,2,US>OR>820
41780,62eb20c4e7ed41,1786996,3175674,1,AU>07
41781,d324193bbd3647,1753824,3175901,2,SG>00
41782,cc9dfb3df40d2c,1715741,3175941,2,US
41783,b30d0c174cf2be,1026091,3176020,2,US>NY>501
41784,e084a9051e63bc,1736930,3176022,2,CA>ON
41785,acccac6e2ff879,1783264,3176166,1,US>WI>617
41786,bb853f9ddba013,147147,3176169,2,US>CA>803
41787,3fbc9afd8e1052,275980,3176190,2,GB>K7
41788,985c02ffceadda,1224910,3176524,2,US>HI>744
41789,cba7ccb981eec5,1213126,3176650,3,US>AL>630
41790,e5cbb1c40549ad,1759254,3176801,3,US>DC>511
41791,3430905411fd00,1735810,3176815,3,US>NY>538
41792,6904123cb08e16,1638934,3176993,2,US>FL>571
41793,4c858d2bb714dd,1304780,3177001,3,US>UT>770
41794,1273f99a32c6f6,761527,3177047,2,US>WI>617
41795,23b4497ba11baa,1362397,3177353,1,US>CA>807
41796,b8d82075835ff9,314176,3177359,3,US>NY>514
41797,dd210024dd3097,1797747,3177565,2,CA
41798,7d3bfdfee8f1a3,1139789,3177643,2,US>NC>518
41799,400ff3c782632d,1794348,3177691,3,US>CO>751
41800,c954fd9fb90ab5,1763498,3177737,2,CA>ON
41801,c15d6b99ad4069,702686,3177785,2,AU>02
41802,9708602318ee4f,1786571,3177992,3,US>CT>533
41803,dae651c97c38ab,279674,3178057,2,CA>AB
41804,7a42795ec7b6fa,1435807,3178064,2,US>CA>803
41805,e44191e255029f,1759754,3178079,1,US>CA>862
41806,b72bf6eb83ac68,1780301,3178146,3,GB
41807,e251d7a27e68cc,1179111,3178324,1,IN>07
41808,a767178a61b93d,1179111,3178540,2,AU>02
41809,9b36b0c04698d4,1708065,3178556,2,US>TX>618
41810,54cc7e234cbb81,38915,3178691,3,US>CA>807
41811,2720f97167c947,12584,3178743,3,US>TX>618
41812,a1945596e4043a,1628305,3178838,3,US>NC>560
41813,b2e7d00346297d,1782188,3179029,2,CA>ON
41814,2822f783f8d9be,1759145,3179067,1,US>CA>862
41815,befeb6b8623771,1742698,3179109,1,US>CA>807
41816,8acab5209b67c9,13275,3179197,3,GB>E4
41817,cb75fdbaa73f9a,1756821,3179293,3,US>CA>803
41818,64a7351ba57839,1775935,3179391,3,US>OR>820
41819,e70a685ff0e4bc,1328061,3179576,2,US>CA>803
41820,7ec58e8c52635b,1751782,3179594,2,US>FL>571
41821,6369d9ff424c32,181456,3179666,1,OM>06
41822,dc9d20ac8dc567,1461902,3179743,2,US>CA>807
41823,beb5b0ab924ef6,182364,3179835,1,IN>16
41824,c919f631ba9471,1585888,3179845,3,CA>ON
41825,92bc12bad78a12,1783264,3179872,2,US>NC>560
41826,168beda34888cf,1791884,3179895,2,GB>F2
41827,954f22a95cdff7,1761443,3179953,3,US>UT>770
41828,1e3eb5fdea3e02,1752629,3180034,1,US>CA>855
41829,9647cb4f7f58a8,569097,3180146,3,US>IL>602
41830,cc9533247f7c31,1774447,3180358,2,US>FL>528
41831,94d00ff6d75180,966946,3180425,2,US>FL>534
41832,6311db08797928,517570,3180466,3,US>FL>539
41833,723a8781183893,1586626,3180517,1,US>WA>819
41834,9241098070e730,1764783,3180555,1,US>IL>602
41835,3bbdf914a9f5a8,1510873,3180598,2,US>IL>602
41836,abf1d69ac5a73e,1146665,3180653,1,US>KS>678
41837,afd665ffb4fc7d,1446249,3180771,2,US>NY>501
41838,cae1ea8a715697,749952,3180797,1,US>CA>807
41839,67999e070f58e6,1146653,3180915,1,US>NY>501
41840,84976585455588,497943,3180963,2,US>FL>528
41841,2cf3d3e05c481d,1495025,3181126,2,US>LA>622
41842,860d507943d331,1765515,3181211,2,US>CA>807
41843,2a0056a26b107d,552989,3181283,2,US>MA>506
41844,a498626de8cb9d,1776644,3181391,1,CA>AB
41845,cad65702f6fcd5,1537283,3181491,2,US>PA>504
41846,81fce780e82b98,1772854,3181506,1,CA>SK
41847,983db2193ada04,1787381,3181513,2,US>CO>751
41848,c1099e1114a570,1760491,3181573,1,PH>D9
41849,8fa2f42e39f8df,1118470,3181620,1,US>WA>819
41850,f094bd33de0f65,1751775,3181699,1,US>WA>819
41851,b306b1249a7ee7,1796991,3181821,3,US>CO>751
41852,fbcc5d2695bcfb,839893,3181865,2,US>NJ>501
41853,e7f6ff289b417f,332720,3181867,2,GB
41854,db160f20909cbf,164004,3181919,2,IE
41855,bd44c04c01d9a9,1503347,3181946,2,US>CA
41856,ae1f82f011613e,1684639,3181963,1,US>CA>803
41857,f100e17856f3d4,1787379,3181985,1,US>NM>790
