display_id,ad_id,clicked
7970,20045,1
7970,230598,0
7970,262596,0
7971,80481,0
7971,94860,0
7971,220703,1
7971,269739,0
7972,173403,0
7972,198125,0
7972,290706,0
7972,306116,1
7973,45071,0
7973,80177,0
7973,104208,0
7973,109311,1
7973,193927,0
7973,281320,0
7974,155573,1
7974,206389,0
7974,232139,0
7974,232841,0
7975,36702,1
7975,122279,0
7975,215848,0
7976,55518,0
7976,107571,0
7976,129490,0
7976,149541,0
7976,173005,0
7976,180913,1
7977,158479,1
7977,225287,0
7977,236502,0
7978,242500,0
7978,245060,0
7978,256392,1
7978,279482,0
7979,80483,0
7979,155560,1
7979,215573,0
7980,37887,0
7980,70978,0
7980,123702,1
7980,158344,0
7981,18160,0
7981,79731,1
7981,153430,0
7981,244074,0
7981,314052,0
7982,24959,0
7982,56302,0
7982,78006,1
7982,99568,0
7982,201778,0
7982,285989,0
7983,69340,0
7983,99542,1
7983,125257,0
7983,164299,0
7984,43677,1
7984,90582,0
7984,163139,0
7984,234107,0
7985,87374,0
7985,173403,0
7985,225432,0
7985,333587,1
7986,21815,0
7986,111059,1
7987,80482,0
7987,84937,0
7987,268860,1
7988,285992,0
7988,334599,1
7989,90381,1
7989,158632,0
7989,285989,0
7989,320935,0
7990,53296,0
7990,76911,0
7990,118470,1
7990,193825,0
7990,227444,0
7990,328479,0
7991,30185,1
7991,42188,0
7991,124582,0
7991,333874,0
7992,7432,0
7992,159286,1
7993,158632,0
7993,221870,0
7993,223934,0
7993,306118,0
7993,326569,1
7994,30608,0
7994,55518,0
7994,67304,0
7994,93779,0
7994,99181,0
7994,101249,1
7994,175234,0
7994,180923,0
7994,198022,0
7995,81554,0
7995,129491,0
7995,153623,1
7995,306116,0
7996,48185,0
7996,116154,0
7996,199932,1
7996,227753,0
7997,166560,0
7997,166746,0
7997,174546,0
7997,221870,1
7998,107362,1
7998,173384,0
7998,236982,0
7999,61159,0
7999,65501,0
7999,127051,0
7999,155250,1
7999,163827,0
7999,187296,0
8000,31815,1
8000,55502,0
8000,149541,0
8001,76816,0
8001,91683,0
8001,150656,0
8001,178868,0
8001,306928,0
8001,320990,1
8002,45094,0
8002,179249,0
8002,263717,1
8002,306624,0
8003,252767,0
8003,279597,1
8004,41924,0
8004,89856,0
8004,170135,1
8004,241057,0
8004,242554,0
8005,122740,0
8005,133755,1
8005,154251,0
8005,279992,0
8005,291324,0
8006,31279,0
8006,70529,1
8006,97178,0
8006,149541,0
8006,167552,0
8006,198899,0
8007,49707,0
8007,141421,0
8007,228801,1
8007,324400,0
8008,48185,0
8008,60928,0
8008,87505,0
8008,90614,0
8008,99542,1
8008,138196,0
8008,141135,0
8008,166549,0
8008,269035,0
8008,329762,0
8009,45128,0
8009,89725,0
8009,130954,0
8009,162965,0
8009,190216,0
8009,328019,1
8010,55880,0
8010,60433,0
8010,87269,0
8010,132019,0
8010,163139,0
8010,182111,0
8010,207915,0
8010,234107,1
8011,278452,1
8011,282350,0
8011,316015,0
8012,43914,0
8012,97384,0
8012,129491,0
8012,170916,1
8013,44106,0
8013,76256,1
8013,252432,0
8013,255585,0
8014,21343,1
8014,173005,0
8014,249731,0
8014,292370,0
8015,38762,0
8015,152333,1
8015,284522,0
8016,12202,0
8016,25289,0
8016,57976,0
8016,74314,0
8016,137758,0
8016,143173,1
8017,68289,0
8017,71547,0
8017,167987,1
8017,183841,0
8017,250083,0
8017,257718,0
8018,142608,1
8018,175214,0
8018,187797,0
8018,306118,0
8019,88954,0
8019,133706,0
8019,139936,0
8019,212569,1
8019,215844,0
8020,60928,0
8020,67292,0
8020,130290,0
8020,141435,0
8020,154253,0
8020,160679,0
8020,206677,0
8020,230212,1
8020,233991,0
8020,304285,0
8021,20600,1
8021,155774,0
8021,167197,0
8021,199245,0
8021,208671,0
8021,316015,0
8022,51910,1
8022,95558,0
8022,154251,0
8022,155347,0
8023,13030,1
8023,45608,0
8023,308844,0
8023,333747,0
8024,45198,0
8024,52223,0
8024,59486,0
8024,105764,0
8024,116634,0
8024,139682,1
8024,173005,0
8024,187283,0
8024,233344,0
8025,29046,1
8025,29281,0
8026,45185,0
8026,52856,0
8026,75249,0
8026,114663,0
8026,114843,0
8026,139682,1
8026,150799,0
8026,167357,0
8026,187287,0
8027,111054,1
8027,269017,0
8028,57791,1
8028,145959,0
8028,159204,0
8028,186647,0
8028,270199,0
8028,315462,0
8029,53309,0
8029,149658,1
8029,173128,0
8029,270117,0
8029,273722,0
8030,10481,0
8030,52856,1
8030,150083,0
8030,179279,0
8030,186071,0
8030,306624,0
8031,144740,0
8031,259370,0
8031,301786,1
8031,329865,0
8032,82343,0
8032,88080,0
8032,125356,0
8032,125617,1
8033,34909,0
8033,105769,0
8033,139682,1
8033,142857,0
8033,152150,0
8033,270253,0
8033,279893,0
8033,284533,0
8033,332908,0
8034,5893,0
8034,144739,0
8034,149541,0
8034,171116,1
8034,171402,0
8034,212185,0
8035,9013,0
8035,54045,0
8035,144739,0
8035,175301,1
8035,270297,0
8035,328479,0
8036,20830,0
8036,52153,1
8036,166804,0
8036,180739,0
8036,309937,0
8036,312551,0
8037,68291,1
8037,173387,0
8037,173403,0
8037,225438,0
8038,114437,0
8038,123955,0
8038,260245,0
8038,303990,1
8038,309230,0
8039,144739,0
8039,153169,0
8039,155287,1
8039,159397,0
8039,188159,0
8039,252432,0
8039,255506,0
8039,280199,0
8039,289101,0
8040,133751,0
8040,159728,0
8040,162754,1
8040,191469,0
8041,43333,0
8041,90824,1
8041,96378,0
8041,221746,0
8041,304396,0
8041,328460,0
8042,84153,1
8042,154924,0
8042,159978,0
8043,107096,0
8043,142607,1
8043,268786,0
8043,285985,0
8044,42355,0
8044,78422,0
8044,331468,1
8045,149904,0
8045,216301,1
8045,238433,0
8045,243505,0
8046,77878,0
8046,91467,0
8046,129470,1
8046,156824,0
8046,235104,0
8046,292552,0
8047,44953,1
8047,190713,0
8047,284533,0
8048,60758,0
8048,158482,0
8048,169346,0
8048,198132,1
8049,71542,0
8049,133357,0
8049,134227,1
8049,165659,0
8049,181296,0
8049,198120,0
8050,57791,0
8050,59629,0
8050,129600,0
8050,162709,0
8050,171667,0
8050,179761,1
8050,233525,0
8050,288385,0
8051,156824,0
8051,288385,0
8051,308830,1
8052,269739,1
8052,334598,0
8053,151926,1
8053,291626,0
8054,120162,1
8054,183936,0
8054,232278,0
8054,268548,0
8055,69823,1
8055,182039,0
8055,227367,0
8055,255506,0
8055,259370,0
8055,280349,0
8056,80482,1
8056,182130,0
8056,310874,0
8057,66176,0
8057,144739,1
8057,166582,0
8057,247543,0
8057,304393,0
8057,329865,0
8058,91681,0
8058,95262,0
8058,105610,0
8058,109537,1
8058,240038,0
8058,326725,0
8059,15586,0
8059,50302,1
8059,149541,0
8059,304339,0
8060,153775,1
8060,187797,0
8061,49814,0
8061,120172,0
8061,129491,0
8061,228657,1
8061,233210,0
8062,87269,1
8062,132019,0
8062,173554,0
8062,206135,0
8062,231127,0
8063,7433,0
8063,177068,0
8063,282350,1
8063,287157,0
8064,56749,0
8064,74845,0
8064,144739,0
8064,153427,0
8064,202779,1
8064,328479,0
8065,99542,1
8065,110485,0
8065,184730,0
8065,197748,0
8065,347572,0
8066,68782,0
8066,93320,0
8066,167600,0
8066,227484,1
8067,65501,0
8067,83656,0
8067,86683,0
8067,187284,0
8067,191152,0
8067,268987,0
8067,279893,0
8067,289909,0
8067,307646,1
8068,96034,1
8068,282350,0
8069,11786,0
8069,16689,1
8069,20801,0
8069,34015,0
8069,155551,0
8069,173130,0
8070,43260,0
8070,108201,1
8070,111054,0
8070,142608,0
8071,5292,1
8071,13231,0
8071,54045,0
8071,280119,0
8072,162042,0
8072,189475,0
8072,228657,1
8072,233210,0
8072,326074,0
8073,124583,0
8073,124591,1
8073,216111,0
8073,216299,0
8073,283921,0
8073,297604,0
8074,11418,0
8074,115628,0
8074,129491,0
8074,285989,1
8075,28306,1
8075,94962,0
8075,180923,0
8075,188159,0
8075,190062,0
8075,329395,0
8076,92759,0
8076,98224,0
8076,176585,0
8076,183857,0
8076,211014,0
8076,240281,0
8076,294293,0
8076,306894,1
8077,11024,1
8077,11596,0
8077,14760,0
8077,16652,0
8077,190746,0
8077,293652,0
8078,70817,1
8078,105764,0
8078,126857,0
8078,172888,0
8078,181834,0
8078,329384,0
8079,30685,0
8079,79366,0
8079,85047,1
8079,111018,0
8079,151213,0
8079,192856,0
8080,125217,0
8080,129491,1
8080,158271,0
8080,187797,0
8080,193713,0
8081,45189,1
8081,129490,0
8081,137860,0
8081,280819,0
8081,306913,0
8082,37851,0
8082,98028,0
8082,149930,0
8082,153623,1
8082,158344,0
8083,78713,0
8083,129490,1
8083,154150,0
8083,288399,0
8084,31367,1
8084,183613,0
8084,215971,0
8084,272052,0
8085,99542,1
8085,110485,0
8085,197709,0
8085,237443,0
8085,279482,0
8086,118871,0
8086,145976,0
8086,190567,1
8086,253244,0
8086,275639,0
8086,291701,0
8087,43257,0
8087,55884,0
8087,269865,0
8087,287157,1
8088,95771,1
8088,98283,0
8088,101263,0
8088,131317,0
8088,134260,0
8088,146680,0
8089,37185,1
8089,98133,0
8089,166746,0
8089,170516,0
8089,176862,0
8089,181900,0
8089,277654,0
8089,279157,0
8090,25876,1
8090,42113,0
8090,58512,0
8090,69952,0
8090,95155,0
8090,106791,0
8091,55381,0
8091,67280,0
8091,129601,0
8091,285722,1
8092,120994,0
8092,122701,0
8092,141476,0
8092,146678,1
8092,154575,0
8092,231094,0
8093,146881,1
8093,152837,0
8093,154575,0
8093,219362,0
8094,60034,0
8094,92191,1
8094,103319,0
8094,141416,0
8094,151028,0
8094,156824,0
8094,288396,0
8094,308410,0
8095,253244,0
8095,288837,1
8096,77870,0
8096,105571,1
8096,176239,0
8096,211592,0
8097,15007,0
8097,50861,0
8097,164321,0
8097,225432,0
8097,225440,1
8097,236089,0
8098,34912,0
8098,129491,0
8098,163621,0
8098,196717,0
8098,317750,1
8099,64322,0
8099,97834,0
8099,112111,0
8099,128464,0
8099,175303,1
8099,219363,0
8100,60579,0
8100,107058,0
8100,107059,0
8100,153193,0
8100,212964,1
8100,252095,0
8100,267640,0
8100,268245,0
8101,20801,0
8101,73534,0
8101,113157,1
8101,173130,0
8101,255751,0
8101,279077,0
8102,111054,1
8102,117383,0
8102,129491,0
8102,153193,0
8102,167387,0
8102,199933,0
8103,73230,0
8103,116261,1
8103,195513,0
8103,237369,0
8104,80482,1
8104,347830,0
8105,120911,0
8105,202812,0
8105,213828,1
8105,320388,0
8106,130947,1
8106,142608,0
8106,161995,0
8106,215848,0
8106,287423,0
8107,129366,0
8107,166554,1
8107,250080,0
8107,268548,0
8108,12414,1
8108,37090,0
8108,193655,0
8108,304154,0
8109,50302,0
8109,74349,1
8109,88711,0
8109,141416,0
8109,155945,0
8109,156826,0
8109,190468,0
8109,328479,0
8110,120162,1
8110,187797,0
8110,227753,0
8110,306118,0
8111,38223,0
8111,228959,1
8111,284533,0
8112,151682,1
8112,158632,0
8113,98337,0
8113,129317,1
8114,140903,0
8114,150609,1
8114,163580,0
8114,202975,0
8114,211592,0
8115,63884,0
8115,159665,1
8115,161995,0
8115,333596,0
8116,86622,0
8116,104594,1
8116,106786,0
8116,252078,0
8116,288407,0
8116,293868,0
8117,46128,0
8117,65671,0
8117,85396,0
8117,117676,0
8117,180923,0
8117,187175,0
8117,233261,1
8117,253247,0
8118,23522,0
8118,23595,0
8118,56685,0
8118,60429,1
8118,76814,0
8118,101761,0
8118,151209,0
8118,153008,0
8119,143981,0
8119,308830,1
8120,92353,0
8120,158345,0
8120,166738,0
8120,254907,0
8120,280815,1
8121,48422,0
8121,92550,0
8121,124958,1
8122,98469,0
8122,132858,0
8122,139563,1
8122,159665,0
8122,171309,0
8122,276187,0
8123,84109,1
8123,103754,0
8123,128449,0
8123,136458,0
8124,31367,1
8124,79828,0
8124,192649,0
8124,220701,0
8125,11111,0
8125,29281,0
8125,306118,1
8125,312096,0
8126,39873,0
8126,67304,0
8126,162754,0
8126,187282,0
8126,221844,1
8126,329865,0
8127,84109,0
8127,87268,1
8127,124591,0
8127,140555,0
8127,333874,0
8128,50003,0
8128,111813,0
8128,167160,0
8128,210518,1
8128,252023,0
8128,296296,0
8129,250319,1
8129,304157,0
8130,82786,0
8130,89502,0
8130,97527,1
8130,176576,0
8130,181895,0
8130,182119,0
8131,84181,0
8131,103756,0
8131,116148,0
8131,320409,1
8132,58011,0
8132,59666,1
8132,84109,0
8132,140555,0
8133,4700,0
8133,8748,0
8133,29519,1
8133,56685,0
8133,141005,0
8133,141102,0
8133,180965,0
8133,186647,0
8133,199237,0
8134,132780,1
8134,153193,0
8134,158344,0
8134,177567,0
8134,202812,0
8134,292672,0
8135,57791,0
8135,87548,0
8135,99512,0
8135,122969,1
8135,149539,0
8135,158959,0
8135,171480,0
8135,190305,0
8135,330477,0
8136,49657,0
8136,171480,0
8136,270199,0
8136,288377,1
8137,184613,0
8137,202458,0
8137,303271,1
8137,326766,0
8138,124591,1
8138,155491,0
8138,155762,0
8138,220854,0
8138,224786,0
8138,250587,0
8139,27224,0
8139,97096,0
8139,147246,0
8139,160372,0
8139,161027,0
8139,215692,1
8140,118163,0
8140,138201,1
8140,173005,0
8140,193510,0
8140,274766,0
8140,289116,0
8141,36399,0
8141,50222,1
8141,74460,0
8141,130875,0
8141,278879,0
8141,302686,0
8142,136724,0
8142,151864,0
8142,191262,0
8142,195513,1
8142,228566,0
8143,34909,0
8143,55518,0
8143,61159,0
8143,105769,1
8143,141021,0
8143,150861,0
8143,187295,0
8143,285722,0
8143,289104,0
8144,33142,1
8144,43260,0
8144,105767,0
8144,195280,0
8144,233210,0
8144,335486,0
8145,23694,0
8145,86281,1
8145,89726,0
8145,160454,0
8145,173384,0
8145,175460,0
8146,34802,0
8146,45190,1
8146,105357,0
8146,173005,0
8146,284533,0
8147,137112,0
8147,144739,0
8147,150083,0
8147,178899,1
8148,45189,0
8148,167205,0
8148,188284,1
8148,315850,0
8149,18194,0
8149,140423,0
8149,177183,0
8149,204467,0
8149,303990,1
8150,21137,0
8150,81607,0
8150,121837,0
8150,124838,0
8150,162754,0
8150,288396,0
8150,319402,1
8150,332908,0
8151,96199,0
8151,161995,0
8151,176920,1
8151,192150,0
8151,212620,0
8151,215823,0
8152,3783,0
8152,99183,0
8152,171053,0
8152,180887,0
8152,255779,1
8152,288473,0
8153,45105,0
8153,114836,0
8153,224500,0
8153,225043,0
8153,280349,1
8153,285834,0
8154,3817,0
8154,82782,1
8154,150282,0
8154,162121,0
8154,227731,0
8154,228566,0
8155,45240,0
8155,86590,0
8155,109540,0
8155,120977,0
8155,182025,0
8155,195513,1
8155,210518,0
8155,252931,0
8156,30612,0
8156,87546,1
8156,134050,0
8156,142857,0
8157,35,0
8157,45198,0
8157,56754,0
8157,171667,1
8157,202779,0
8157,274766,0
8158,45116,0
8158,164322,1
8158,169275,0
8158,236091,0
8159,27224,0
8159,97096,0
8159,147246,0
8159,161030,0
8159,197279,0
8159,215692,1
8160,137860,0
8160,285724,1
8161,92759,1
8161,138286,0
8161,149930,0
8161,184709,0
8161,347572,0
8162,56302,0
8162,80482,1
8162,93320,0
8162,147706,0
8163,118871,0
8163,132287,0
8163,162754,1
8163,197477,0
8163,273567,0
8163,281177,0
8164,14181,0
8164,51445,1
8164,114943,0
8164,189572,0
8164,202455,0
8164,220854,0
8165,14120,0
8165,68289,1
8165,174547,0
8165,260132,0
8166,38751,0
8166,97535,1
8166,166810,0
8166,171667,0
8166,173005,0
8166,181168,0
8166,246970,0
8166,257524,0
8167,78005,0
8167,212574,1
8167,257313,0
8167,331398,0
8168,57975,1
8168,101249,0
8168,133050,0
8168,161839,0
8168,163426,0
8168,245363,0
8169,99542,0
8169,116167,0
8169,149930,0
8169,237442,1
8169,242759,0
8170,33142,0
8170,125207,1
8170,256199,0
8170,304154,0
8171,116213,1
8171,125384,0
8171,277654,0
8172,154108,0
8172,245000,0
8172,260132,0
8172,324394,1
8173,42115,0
8173,99512,0
8173,137857,1
8173,163843,0
8173,171480,0
8173,173388,0
8173,233527,0
8173,276187,0
8173,288353,0
8174,38733,1
8174,60758,0
8174,125207,0
8174,158485,0
8174,169346,0
8175,31367,0
8175,65117,0
8175,173400,0
8175,198155,1
8176,8515,0
8176,61941,0
8176,198066,0
8176,288073,1
8177,91467,0
8177,134481,0
8177,201582,1
8177,327782,0
8178,160448,0
8178,269017,0
8178,285989,1
8179,34909,0
8179,89630,1
8179,111199,0
8179,135034,0
8179,154577,0
8179,187347,0
8179,289104,0
8179,304011,0
8179,308610,0
8180,54047,0
8180,86683,1
8180,95806,0
8180,107666,0
8181,150083,0
8181,195273,1
8181,279295,0
8181,325228,0
8182,9620,0
8182,144536,0
8182,169566,0
8182,183119,1
8182,304154,0
8182,306119,0
8183,15566,0
8183,52260,1
8183,54510,0
8183,187175,0
8183,195386,0
8183,209850,0
8183,227660,0
8183,328479,0
8183,333587,0
8184,154108,0
8184,245012,1
8184,269017,0
8184,277654,0
8184,333587,0
8185,139946,0
8185,182130,1
8185,202812,0
8186,93307,0
8186,124195,0
8186,144944,1
8186,145293,0
8186,152656,0
8186,294416,0
8187,38733,0
8187,79369,0
8187,158484,1
8187,287436,0
8188,129491,0
8188,142608,0
8188,144337,1
8188,158271,0
8188,173400,0
8188,232278,0
8189,23692,0
8189,80482,1
8189,111054,0
8189,188901,0
8190,131544,0
8190,149541,1
8190,268702,0
8190,288356,0
8191,12270,0
8191,83253,0
8191,149930,0
8191,231006,1
8191,237443,0
8192,122979,1
8192,141009,0
8192,152144,0
8192,164376,0
8192,278366,0
8193,222300,1
8193,289122,0
8194,73392,0
8194,80674,0
8194,152121,1
8194,167591,0
8194,184615,0
8194,234107,0
8195,13792,1
8195,15864,0
8195,23324,0
8195,31770,0
8195,93871,0
8195,95103,0
8195,127909,0
8195,154767,0
8195,156477,0
8195,270195,0
8196,4160,0
8196,83241,0
8196,191472,1
8196,225250,0
8196,238222,0
8196,288365,0
8197,31367,0
8197,61941,0
8197,65119,0
8197,163614,0
8197,242570,1
8197,257719,0
8198,96216,0
8198,108393,0
8198,149542,1
8198,238212,0
8198,255506,0
8198,310116,0
8198,324308,0
8198,328480,0
8198,330477,0
8199,92106,1
8199,105658,0
8199,206097,0
8199,284506,0
8200,86835,1
8200,104707,0
8200,141435,0
8200,269574,0
8201,23324,0
8201,116661,0
8201,117963,0
8201,157304,0
8201,235248,0
8201,312541,1
8202,38770,0
8202,86683,1
8202,91986,0
8202,156743,0
8202,215174,0
8202,284533,0
8202,288380,0
8203,68291,0
8203,88582,1
8203,187797,0
8203,288070,0
8204,25817,0
8204,98112,0
8204,151690,0
8204,170516,1
8204,233988,0
8204,242554,0
8204,277654,0
8204,294293,0
8205,134782,1
8205,173092,0
8205,181548,0
8205,231175,0
8205,289116,0
8206,18049,0
8206,152144,0
8206,188022,1
8206,190062,0
8206,257257,0
8206,298249,0
8207,10879,1
8207,82673,0
8207,105658,0
8207,150341,0
8207,212877,0
8207,224786,0
8207,249871,0
8207,284515,0
8208,15007,0
8208,129071,0
8208,164299,1
8208,181296,0
8208,225438,0
8208,332127,0
8209,11209,0
8209,11852,0
8209,28346,0
8209,153193,1
8209,167387,0
8209,326475,0
8210,176920,1
8210,303531,0
8211,26350,1
8211,81656,0
8211,216301,0
8211,333875,0
8212,55518,0
8212,77876,0
8212,86683,0
8212,101293,1
8212,150083,0
8212,156824,0
8213,32685,1
8213,311121,0
8213,333874,0
8214,14120,0
8214,41678,0
8214,51649,1
8214,89311,0
8214,92766,0
8214,93388,0
8214,97384,0
8214,205468,0
8214,205525,0
8215,83658,0
8215,90824,1
8215,288388,0
8215,289754,0
8216,16802,0
8216,71547,0
8216,90342,0
8216,130952,1
8217,113275,0
8217,139669,1
8217,292410,0
8217,324308,0
8217,327087,0
8217,349395,0
8218,37096,0
8218,41386,0
8218,163664,0
8218,272811,1
8219,98820,0
8219,141009,1
8219,164376,0
8220,137247,0
8220,154938,1
8220,174547,0
8220,202991,0
8221,15639,1
8221,114835,0
8221,133684,0
8221,150862,0
8221,153427,0
8221,167178,0
8221,211734,0
8221,228959,0
8221,285721,0
8222,78274,0
8222,95558,0
8222,231008,1
8223,59599,0
8223,111054,0
8223,160454,1
8224,133754,0
8224,151682,1
8225,42262,1
8225,56006,0
8225,208491,0
8225,221782,0
8226,31334,0
8226,92003,0
8226,92114,1
8226,96378,0
8226,129490,0
8226,191571,0
8227,50861,0
8227,116148,0
8227,154938,1
8227,187797,0
8228,20770,0
8228,31279,0
8228,95155,0
8228,149541,0
8228,167552,1
8228,333587,0
8229,44080,0
8229,99512,0
8229,136119,0
8229,136120,0
8229,150483,0
8229,173388,0
8229,237183,0
8229,317518,1
8229,327659,0
8230,29817,0
8230,94962,0
8230,148710,0
8230,150083,0
8230,257257,1
8230,288356,0
8231,154922,0
8231,173400,0
8231,198146,1
8231,225438,0
8231,225454,0
8232,9068,0
8232,20830,0
8232,86683,1
8232,133050,0
8232,173005,0
8233,154116,0
8233,159664,1
8233,202812,0
8233,288067,0
8234,42113,0
8234,86683,1
8234,288396,0
8235,16012,0
8235,19323,0
8235,21790,0
8235,31119,1
8235,66119,0
8235,76717,0
8235,109103,0
8235,305673,0
8236,17792,0
8236,66758,0
8236,85397,0
8236,127712,0
8236,129490,0
8236,134481,1
8236,150083,0
8236,160754,0
8236,234445,0
8237,31367,0
8237,76769,0
8237,83251,0
8237,92759,1
8237,99542,0
8238,76816,0
8238,141828,1
8238,146322,0
8238,151213,0
8238,154647,0
8238,155551,0
8238,220232,0
8238,334061,0
8239,41943,0
8239,121894,1
8239,331467,0
8240,87548,0
8240,99512,0
8240,116261,0
8240,149539,0
8240,195273,0
8240,228959,1
8240,233525,0
8240,276187,0
8240,288356,0
8241,182614,0
8241,191908,1
8241,257685,0
8242,85280,1
8242,89422,0
8242,173388,0
8242,175234,0
8242,180692,0
8242,190468,0
8242,238212,0
8242,259370,0
8242,288388,0
8243,35316,1
8243,43232,0
8243,100945,0
8243,111808,0
8243,116696,0
8243,206677,0
8243,215848,0
8243,225104,0
8243,241057,0
8243,252869,0
8244,105767,0
8244,158352,0
8244,159444,0
8244,176475,0
8244,201649,1
8244,334040,0
8245,36096,1
8245,48185,0
8245,65118,0
8245,92760,0
8245,95681,0
8245,145937,0
8245,154134,0
8245,193555,0
8245,214226,0
8245,233990,0
8246,139936,0
8246,151926,0
8246,208389,1
8246,306144,0
8247,80485,0
8247,93324,0
8247,199938,1
8247,304512,0
8248,95209,0
8248,125313,0
8248,195819,1
8248,199792,0
8249,85397,0
8249,104597,0
8249,131827,0
8249,132858,0
8249,184170,1
8249,288363,0
8250,18049,0
8250,54979,0
8250,139682,1
8250,180800,0
8250,233346,0
8250,252928,0
8250,284477,0
8250,288374,0
8250,332908,0
8251,9407,1
8251,150075,0
8252,30225,0
8252,102724,1
8252,147768,0
8253,125097,1
8253,150083,0
8253,170750,0
8253,180923,0
8254,81656,0
8254,84145,0
8254,124595,0
8254,156050,1
8255,160448,1
8255,220478,0
8255,242555,0
8255,269568,0
8256,83251,0
8256,99542,0
8256,149930,1
8256,237442,0
8256,257479,0
8257,3358,0
8257,5553,0
8257,46160,0
8257,56754,0
8257,97535,0
8257,157241,0
8257,190063,1
8257,329384,0
8258,63338,0
8258,111697,0
8258,155453,1
8258,216100,0
8258,250166,0
8258,257795,0
8259,3475,1
8259,17155,0
8259,29032,0
8259,57616,0
8259,133677,0
8259,152252,0
8259,153409,0
8259,232285,0
8259,288391,0
8260,153772,1
8260,187797,0
8261,38762,0
8261,51955,0
8261,137858,0
8261,142690,0
8261,145932,1
8261,149541,0
8262,158344,0
8262,170516,0
8262,204099,0
8262,211014,1
8262,242554,0
8262,243265,0
8262,289203,0
8262,294293,0
8263,88761,1
8263,147920,0
8263,288385,0
8264,139762,0
8264,141016,0
8264,167157,0
8264,201105,1
8264,202211,0
8265,44574,1
8265,65119,0
8265,69209,0
8265,136785,0
8266,31367,1
8266,37156,0
8266,154106,0
8266,201649,0
8267,106789,0
8267,153167,0
8267,169957,1
8268,18160,0
8268,69098,0
8268,79731,0
8268,202982,1
8268,308610,0
8269,71547,0
8269,120161,1
8269,167987,0
8269,183841,0
8269,250081,0
8269,257719,0
8270,90583,1
8270,153008,0
8270,176585,0
8270,230760,0
8271,10344,1
8271,19092,0
8271,54465,0
8271,87151,0
8271,116261,0
8271,121897,0
8271,149542,0
8271,175234,0
8271,279045,0
8271,288356,0
8272,48185,0
8272,67292,0
8272,85576,0
8272,88983,0
8272,125948,0
8272,141135,1
8272,153968,0
8272,204137,0
8272,221644,0
8272,230212,0
8273,92760,1
8273,129366,0
8273,139947,0
8273,325854,0
8274,216299,1
8274,238434,0
8274,262592,0
8274,292520,0
8275,68289,1
8275,154114,0
8275,202812,0
8275,331398,0
8276,130952,1
8276,143224,0
8276,153651,0
8276,164299,0
8277,39379,0
8277,68289,0
8277,95725,0
8277,183207,0
8277,335487,1
8278,36704,0
8278,51384,0
8278,76921,0
8278,86683,1
8278,117963,0
8278,133751,0
8278,179868,0
8278,254342,0
8278,288399,0
8278,333500,0
8279,38770,0
8279,142857,1
8279,149449,0
8279,258456,0
8280,55884,1
8280,64255,0
8281,30148,0
8281,124468,0
8281,158479,0
8281,334491,1
8282,42114,1
8282,105573,0
8282,139563,0
8282,330477,0
8283,9621,0
8283,139946,1
8283,140423,0
8283,164303,0
8284,29817,0
8284,80645,0
8284,141009,1
8284,180720,0
8285,162994,0
8285,180960,0
8285,225438,0
8285,225450,0
8285,242759,1
8285,269017,0
8286,149541,0
8286,180719,0
8286,309603,0
8286,322973,1
8287,35316,0
8287,85576,1
8287,141436,0
8287,151220,0
8287,153674,0
8287,184730,0
8287,225105,0
8287,244686,0
8287,244688,0
8287,325879,0
8288,35050,0
8288,42328,0
8288,163875,0
8288,172434,1
8288,281177,0
8288,281291,0
8289,62804,0
8289,71565,1
8289,79979,0
8289,163597,0
8290,23690,1
8290,105768,0
8290,213064,0
8290,272424,0
8291,25289,1
8291,138756,0
8291,159228,0
8291,167160,0
8291,225649,0
8291,296297,0
8292,3788,0
8292,82782,0
8292,119686,0
8292,324308,1
8292,334649,0
8293,99061,0
8293,292363,0
8293,293396,0
8293,329351,1
8294,65501,0
8294,95103,0
8294,137861,0
8294,288388,1
8294,292554,0
8294,298285,0
8295,30610,0
8295,57878,0
8295,94962,1
8295,213116,0
8295,254866,0
8296,18008,0
8296,124418,0
8296,154027,1
8296,288404,0
8297,49868,0
8297,95103,0
8297,180923,0
8297,226600,1
8297,324308,0
8297,328479,0
8298,20801,1
8298,117500,0
8298,125905,0
8298,129104,0
8298,134063,0
8298,137758,0
8298,150656,0
8298,184717,0
8299,107142,0
8299,112317,0
8299,166901,0
8299,202458,0
8299,231000,0
8299,246905,1
8300,18049,0
8300,19959,0
8300,57616,0
8300,133684,0
8300,139451,0
8300,139682,1
8300,165329,0
8300,288385,0
8301,105764,0
8301,120488,0
8301,149541,1
8301,242022,0
8301,281320,0
8301,332908,0
8302,147994,1
8302,173108,0
8302,285991,0
8303,149541,0
8303,196705,0
8303,228959,1
8303,240836,0
8303,284522,0
8303,317518,0
8304,71547,1
8304,98204,0
8304,173398,0
8304,173400,0
8304,225450,0
8305,20830,1
8305,45185,0
8305,139685,0
8305,163664,0
8305,163875,0
8305,235104,0
8306,20490,0
8306,149539,0
8306,156930,0
8306,190705,0
8306,201509,1
8306,285724,0
8307,122738,0
8307,176834,0
8307,220463,1
8307,333587,0
8308,73988,0
8308,120799,0
8308,190479,0
8308,202779,0
8308,210756,1
8308,292489,0
8309,82341,1
8309,125617,0
8309,304154,0
8309,320768,0
8310,23288,0
8310,74500,0
8310,95155,0
8310,119320,1
