ad_id,document_id,campaign_id,advertiser_id
46055,947156,6388,1667
46056,947156,6388,1667
46057,947156,6388,1667
46058,947156,6388,1667
46059,947156,6388,1667
46060,947156,6388,1667
46061,947156,6388,1667
46062,947156,6388,1667
46063,947156,6388,1667
46064,947156,6388,1667
46065,947156,6388,1667
46066,947156,6388,1667
46067,947156,6388,1667
46068,361129,6371,781
46069,957170,6386,1378
46070,957412,598,345
46071,917236,6390,1664
46072,917236,6390,1664
46073,917236,6390,1664
46074,917236,6390,1664
46075,917236,6390,1664
46076,917236,6390,1664
46077,917236,6390,1664
46078,917236,6390,1664
46079,917236,6390,1664
46080,957432,3097,1657
46081,957432,3230,1657
46082,914620,6257,1650
46083,957409,6391,1378
46084,957409,6391,1378
46085,957469,6393,1502
46086,957309,258,232
46087,957550,317,418
46088,957638,3238,1696
46089,957657,4717,1471
46090,957653,4717,1471
46091,957654,4717,1471
46092,957656,4717,1471
46093,957652,4717,1471
46094,957682,539,415
46095,957769,6394,752
46096,957854,2958,985
46097,957533,2879,580
46098,958032,2958,985
46099,958015,329,425
46100,477066,1312,150
46101,477066,1312,150
46102,859055,1594,150
46103,958122,685,778
46104,958124,3201,258
46105,958034,4791,580
46106,958163,6398,2231
46107,958169,6398,2231
46108,958139,6397,2181
46109,958139,6397,2181
46110,958139,6397,2181
46111,958139,6397,2181
46112,958139,6397,2181
46113,958139,6397,2181
46114,958139,6397,2181
46115,958139,6397,2181
46116,958139,6397,2181
46117,958110,543,621
46118,958241,1689,985
46119,956841,3655,1822
46120,958246,5526,208
46121,912950,3655,1822
46122,955230,3655,1822
46123,955230,3655,1822
46124,955230,3655,1822
46125,958265,4717,1471
46126,958264,4717,1471
46127,936354,6396,2234
46128,952658,6275,2111
46129,958684,2422,696
46130,943040,6399,759
46131,958565,1138,563
46132,948807,6400,759
46133,945640,6400,759
46134,953399,6400,759
46135,953398,6400,759
46136,941750,6400,759
46137,941516,6400,759
46138,955836,6400,759
46139,958740,6402,1973
46140,958743,6402,1973
46141,958747,6402,1973
46142,958750,6402,1973
46143,958754,6402,1973
46144,445422,1048,823
46145,958772,6402,1973
46146,958776,6402,1973
46147,958786,6402,1973
46148,958791,6402,1973
46149,958792,6402,1973
46150,261281,6403,1439
46151,261281,6403,1439
46152,261281,6403,1439
46153,261281,6403,1439
46154,261281,6403,1439
46155,959084,1383,1171
46156,959204,853,676
46157,959222,6404,1713
46158,959222,6404,1713
46159,959258,6117,83
46160,959323,6405,2169
46161,959379,6406,792
46162,959383,67,8
46163,959407,6410,551
46164,228125,343,94
46165,924132,5775,1378
46166,924132,5775,1378
46167,924132,5775,1378
46168,924132,5775,1378
46169,924132,5775,1378
46170,924132,5775,1378
46171,924132,5775,1378
46172,924132,5775,1378
46173,924132,5775,1378
46174,924132,5775,1378
46175,924132,5775,1378
46176,924132,5775,1378
46177,924132,5775,1378
46178,924132,5775,1378
46179,924132,5775,1378
46180,924132,5775,1378
46181,924132,5775,1378
46182,924132,5775,1378
46183,924132,5775,1378
46184,924132,5775,1378
46185,927731,5836,1378
46186,927731,5836,1378
46187,927731,5836,1378
46188,927731,5836,1378
46189,927731,5836,1378
46190,927731,5836,1378
46191,927731,5836,1378
46192,927731,5836,1378
46193,927731,5836,1378
46194,927731,5836,1378
46195,927731,5836,1378
46196,927731,5836,1378
46197,927731,5836,1378
46198,927731,5836,1378
46199,927731,5836,1378
46200,927731,5836,1378
46201,927731,5836,1378
46202,927731,5836,1378
46203,927731,5836,1378
46204,927731,5836,1378
46205,927731,5836,1378
46206,927731,5836,1378
46207,927731,5836,1378
46208,927731,5836,1378
46209,927731,5836,1378
46210,927731,5836,1378
46211,927731,5836,1378
46212,927731,5836,1378
46213,956526,959,8
46214,941754,6411,1347
46215,941754,6411,1347
46216,941754,6411,1347
46217,941754,6411,1347
46218,907820,5445,1378
46219,907820,5445,1378
46220,907820,5445,1378
46221,907820,5445,1378
46222,907820,5445,1378
46223,907820,5445,1378
46224,907820,5445,1378
46225,907820,5445,1378
46226,907820,5445,1378
46227,907820,5445,1378
46228,907820,5445,1378
46229,907820,5445,1378
46230,907820,5445,1378
46231,907820,5445,1378
46232,907820,5445,1378
46233,907820,5445,1378
46234,907820,5445,1378
46235,907820,5445,1378
46236,907820,5445,1378
46237,907820,5445,1378
46238,907820,5445,1378
46239,907820,5445,1378
46240,907820,5445,1378
46241,907820,5445,1378
46242,907820,5445,1378
46243,907820,5445,1378
46244,907820,5445,1378
46245,907820,5445,1378
46246,907820,5445,1378
46247,907820,5445,1378
46248,907820,5445,1378
46249,907820,5445,1378
46250,907820,5445,1378
46251,907820,5445,1378
46252,907820,5445,1378
46253,907820,5445,1378
46254,907820,5445,1378
46255,907820,5445,1378
46256,907820,5445,1378
46257,907820,5445,1378
46258,907820,5445,1378
46259,959509,960,8
46260,959592,6399,759
46261,884731,5126,1352
46262,884731,5126,1352
46263,884731,5126,1352
46264,884731,5126,1352
46265,884731,6152,1352
46266,884731,6152,1352
46267,959674,1383,1171
46268,959592,6400,759
46269,217875,6297,2220
46270,217875,6297,2220
46271,217875,6298,2220
46272,217875,6298,2220
46273,217875,6298,2220
46274,217875,6298,2220
46275,959720,2958,985
46276,959723,2958,985
46277,959719,2958,985
46278,959722,2958,985
46279,310021,132,229
46280,310021,132,229
46281,310021,132,229
46282,310021,132,229
46283,310021,132,229
46284,310021,132,229
46285,310021,132,229
46286,310021,132,229
46287,424647,132,229
46288,959737,3238,1696
46289,959738,3238,1696
46290,196115,132,229
46291,206880,773,483
46292,959764,773,483
46293,959753,959,8
46294,295614,217,229
46295,361942,217,229
46296,368000,217,229
46297,367999,217,229
46298,959788,772,483
46299,1018296,772,483
46300,1018296,772,483
46301,959742,6413,1378
46302,959742,6413,1378
46303,959742,6413,1378
46304,959742,6413,1378
46305,959742,6413,1378
46306,959742,6413,1378
46307,959742,6413,1378
46308,959742,6413,1378
46309,959742,6413,1378
46310,959742,6413,1378
46311,959812,2066,36
46312,959742,6413,1378
46313,959742,6413,1378
46314,959742,6413,1378
46315,959742,6413,1378
46316,959742,6413,1378
46317,959742,6413,1378
46318,959742,6413,1378
46319,959742,6413,1378
46320,959742,6413,1378
46321,959742,6413,1378
46322,959742,6413,1378
46323,959742,6413,1378
46324,959742,6413,1378
46325,959742,6413,1378
46326,959742,6413,1378
46327,959742,6413,1378
46328,959742,6413,1378
46329,959742,6413,1378
46330,959742,6413,1378
46331,959742,6413,1378
46332,959742,6413,1378
46333,959742,6413,1378
46334,959742,6413,1378
46335,959742,6413,1378
46336,959742,6413,1378
46337,959742,6413,1378
46338,959742,6413,1378
46339,959742,6413,1378
46340,959742,6413,1378
46341,959816,771,483
46342,442159,771,483
46343,959832,6106,1018
46344,955794,6414,1840
46345,955794,6414,1840
46346,955794,6414,1840
46347,955794,6414,1840
46348,955794,6414,1840
46349,955794,6414,1840
46350,955794,6414,1840
46351,955794,6414,1840
46352,955794,6414,1840
46353,955794,6414,1840
46354,955794,6414,1840
46355,955794,6414,1840
46356,955794,6414,1840
46357,955794,6414,1840
46358,955794,6414,1840
46359,955794,6414,1840
46360,955794,6414,1840
46361,955794,6414,1840
46362,955794,6414,1840
46363,955794,6414,1840
46364,955794,6414,1840
46365,955794,6414,1840
46366,955794,6414,1840
46367,955794,6414,1840
46368,955794,6414,1840
46369,955794,6414,1840
46370,955794,6414,1840
46371,955794,6414,1840
46372,955794,6414,1840
46373,955794,6414,1840
46374,955794,6414,1840
46375,955794,6414,1840
46376,955794,6414,1840
46377,955794,6414,1840
46378,931621,6415,1809
46379,931621,6415,1809
46380,931621,6415,1809
46381,931621,6415,1809
46382,931621,6415,1809
46383,931621,6416,1809
46384,931621,6416,1809
46385,931621,6416,1809
46386,931621,6416,1809
46387,931621,6416,1809
46388,931621,6416,1809
46389,931621,6416,1809
46390,931621,6417,1809
46391,931621,6417,1809
46392,931621,6417,1809
46393,931621,6417,1809
46394,931621,6418,1809
46395,931621,6418,1809
46396,959943,1458,1133
46397,931621,6419,1809
46398,931621,6419,1809
46399,931621,6419,1809
46400,931621,6419,1809
46401,931621,6419,1809
46402,931621,6419,1809
46403,931621,6419,1809
46404,931621,6420,1809
46405,931621,6420,1809
46406,931621,6420,1809
46407,931621,6420,1809
46408,931621,6420,1809
46409,931621,6420,1809
46410,931621,6420,1809
46411,931621,6420,1809
46412,931621,6420,1809
46413,959952,37,63
46414,931621,6420,1809
46415,931621,6420,1809
46416,931621,6420,1809
46417,931621,6420,1809
46418,931621,6421,1809
46419,931621,6421,1809
46420,931621,6421,1809
46421,931621,6421,1809
46422,931621,6421,1809
46423,931621,6421,1809
46424,931621,6421,1809
46425,931621,6421,1809
46426,931621,6421,1809
46427,931621,6421,1809
46428,931621,6421,1809
46429,931621,6421,1809
46430,931621,6421,1809
46431,931621,6421,1809
46432,931621,6421,1809
46433,931621,6421,1809
46434,931621,6421,1809
46435,931621,6421,1809
46436,931621,6421,1809
46437,931621,6421,1809
46438,931621,6421,1809
46439,931621,6421,1809
46440,931621,6421,1809
46441,931621,6421,1809
46442,931621,6421,1809
46443,931621,6421,1809
46444,931621,6421,1809
46445,931621,6421,1809
46446,931621,6421,1809
46447,931621,6421,1809
46448,903129,6422,1811
46449,903129,6423,1811
46450,903129,6423,1811
46451,903129,6423,1811
46452,903129,6423,1811
46453,903129,6423,1811
46454,903129,6423,1811
46455,903129,6423,1811
46456,903129,6423,1811
46457,903129,6423,1811
46458,903129,6423,1811
46459,903129,6423,1811
46460,903129,6424,1811
46461,903129,6424,1811
46462,903129,6424,1811
46463,903129,6424,1811
46464,903129,6424,1811
46465,903129,6424,1811
46466,903129,6424,1811
46467,903129,6424,1811
46468,903129,6424,1811
46469,903129,6424,1811
46470,903129,6426,1811
46471,903129,6426,1811
46472,903129,6426,1811
46473,903129,6426,1811
46474,903129,6426,1811
46475,903129,6426,1811
46476,903129,6426,1811
46477,903129,6427,1811
46478,903129,6427,1811
46479,903129,6427,1811
46480,903129,6427,1811
46481,903129,6428,1811
46482,903129,6428,1811
46483,903129,6428,1811
46484,903129,6428,1811
46485,903129,6428,1811
46486,903129,6428,1811
46487,903129,6428,1811
46488,903129,6428,1811
46489,903129,6428,1811
46490,903129,6428,1811
46491,903129,6428,1811
46492,903129,6428,1811
46493,903129,6428,1811
46494,903129,6428,1811
46495,903129,6428,1811
46496,903129,6428,1811
46497,903129,6428,1811
46498,903129,6428,1811
46499,903129,6428,1811
46500,903129,6428,1811
46501,903129,6428,1811
46502,903129,6428,1811
46503,903129,6428,1811
46504,903129,6428,1811
46505,903129,6428,1811
46506,903129,6428,1811
46507,903129,6428,1811
46508,903129,6428,1811
46509,903129,6428,1811
46510,903129,6428,1811
46511,903129,6428,1811
46512,903129,6428,1811
46513,903129,6428,1811
46514,903129,6428,1811
46515,903129,6428,1811
46516,903129,6428,1811
46517,903129,6428,1811
46518,960016,6429,2179
46519,903129,6430,1811
46520,903129,6430,1811
46521,903129,6430,1811
46522,903129,6430,1811
46523,903129,6430,1811
46524,903129,6430,1811
46525,903129,6430,1811
46526,903129,6430,1811
46527,903129,6430,1811
46528,903129,6431,1811
46529,903129,6431,1811
46530,903129,6431,1811
46531,960034,6433,2179
46532,960043,6434,2176
46533,960046,6435,2178
46534,960046,6435,2178
46535,960046,6435,2178
46536,960046,6435,2178
46537,960046,6435,2178
46538,960046,6435,2178
46539,960046,6435,2178
46540,960046,6435,2178
46541,960046,6435,2178
46542,960046,6435,2178
46543,960046,6435,2178
46544,960046,6435,2178
46545,960046,6435,2178
46546,960046,6435,2178
46547,960046,6435,2178
46548,960046,6435,2178
46549,960046,6435,2178
46550,960046,6435,2178
46551,960046,6435,2178
46552,870434,6436,1810
46553,870434,6436,1810
46554,870434,6436,1810
46555,960034,6433,2179
46556,960034,6433,2179
46557,960043,6434,2176
46558,960034,6433,2179
46559,960034,6433,2179
46560,960034,6433,2179
46561,960034,6433,2179
46562,960034,6433,2179
46563,870434,6436,1810
46564,960034,6433,2179
46565,960034,6433,2179
46566,960016,6429,2179
46567,960043,6434,2176
46568,960034,6433,2179
46569,960034,6433,2179
46570,960034,6433,2179
46571,960034,6433,2179
46572,960016,6429,2179
46573,960016,6429,2179
46574,960016,6429,2179
46575,870434,6437,1810
46576,870434,6437,1810
46577,870434,6437,1810
46578,957813,6432,1650
46579,957813,6432,1650
46580,957813,6432,1650
46581,957813,6432,1650
46582,957813,6432,1650
46583,960078,3942,1630
46584,954136,6438,1650
46585,870434,6439,1810
46586,870434,6439,1810
46588,870434,6440,1810
46589,870434,6440,1810
46590,870434,6440,1810
46591,870434,6440,1810
46592,870434,6440,1810
46593,870434,6440,1810
46594,870434,6440,1810
46595,870434,6440,1810
46596,870434,6440,1810
46597,870434,6440,1810
46598,870434,6440,1810
46599,870434,6440,1810
46600,870434,6440,1810
46601,870434,6440,1810
46602,870434,6440,1810
46603,870434,6440,1810
46604,870434,6440,1810
46605,870434,6440,1810
46606,870434,6440,1810
46607,870434,6440,1810
46608,870434,6440,1810
46609,870434,6440,1810
46610,870434,6440,1810
46611,870434,6440,1810
46612,870434,6440,1810
46613,870434,6440,1810
46614,870434,6440,1810
46615,870434,6440,1810
46616,870434,6441,1810
46617,870434,6441,1810
46618,870434,6441,1810
46619,870434,6441,1810
46620,870434,6441,1810
46621,870434,6441,1810
46622,870434,6441,1810
46623,870434,6441,1810
46624,870434,6441,1810
46625,870434,6441,1810
46626,870434,6441,1810
46627,870434,6441,1810
46628,870434,6441,1810
46629,870434,6441,1810
46630,870434,6441,1810
46631,870434,6441,1810
46632,870434,6441,1810
46633,870434,6441,1810
46634,870434,6441,1810
46635,870434,6441,1810
46636,870434,6441,1810
46637,870434,6441,1810
46638,870434,6441,1810
46639,870434,6441,1810
46640,870434,6441,1810
46641,870434,6441,1810
46642,870434,6441,1810
46643,870434,6441,1810
46644,870434,6441,1810
46645,870434,6441,1810
46646,870434,6441,1810
46647,870434,6441,1810
46648,870434,6442,1810
46649,870434,6442,1810
46650,870434,6442,1810
46651,870434,6442,1810
46652,870434,6442,1810
46653,870434,6442,1810
46654,870434,6442,1810
46655,870434,6442,1810
46656,870434,6442,1810
46657,870434,6442,1810
46658,870434,6443,1810
46659,870434,6443,1810
46660,870434,6443,1810
46661,870434,6443,1810
46662,870434,6443,1810
46663,870434,6443,1810
46664,870434,6443,1810
46665,870434,6443,1810
46666,870434,6443,1810
46667,870434,6443,1810
46668,870434,6443,1810
46669,870434,6443,1810
46670,870434,6443,1810
46671,870434,6443,1810
46672,870434,6443,1810
46673,870434,6443,1810
46674,870434,6443,1810
46675,870434,6443,1810
46676,870434,6443,1810
46677,870434,6443,1810
46678,870434,6443,1810
46679,870434,6443,1810
46680,870434,6443,1810
46681,870434,6443,1810
46682,870434,6443,1810
46683,870434,6443,1810
46684,870434,6443,1810
46685,870434,6443,1810
46686,960114,751,425
46687,931621,2639,1017
46688,931621,2639,1017
46689,931621,2639,1017
46690,460889,2639,1017
46691,460889,2639,1017
46692,960156,6444,1977
46693,960156,6444,1977
46694,960156,6445,1977
46695,960156,6445,1977
46696,954136,6438,1650
46697,954136,6438,1650
46698,954136,6438,1650
46699,954136,6438,1650
46700,954136,6438,1650
46701,954136,6438,1650
46702,954136,6438,1650
46703,954136,6438,1650
46704,460889,1798,1017
46705,460889,1798,1017
46706,460889,1798,1017
46707,960166,6447,1462
46708,960167,6446,1462
46709,960168,6446,1462
46710,960172,6407,1685
46711,960172,6407,1685
46712,960172,6407,1685
46713,960172,6407,1685
46714,960172,6407,1685
46715,960172,6407,1685
46716,960172,6407,1685
46717,960172,6407,1685
46718,960172,6407,1685
46719,960172,6407,1685
46720,460889,1838,1017
46721,960188,6408,1685
46722,960188,6408,1685
46723,960188,6408,1685
46724,960188,6408,1685
46725,960188,6408,1685
46726,960188,6408,1685
46727,960188,6408,1685
46728,960188,6408,1685
46729,960188,6408,1685
46730,960188,6408,1685
46731,960191,6409,24
46732,960191,6409,24
46733,960191,6409,24
46734,960191,6409,24
46735,960191,6409,24
46736,960191,6409,24
46737,960191,6409,24
46738,953663,6448,1650
46739,953663,6448,1650
46740,953663,6448,1650
46741,953663,6448,1650
46742,953663,6448,1650
46743,953663,6448,1650
46744,953663,6448,1650
46745,953663,6448,1650
46746,946673,6451,1650
46747,708903,6452,1664
46748,708903,6452,1664
46749,708903,6452,1664
46750,708903,6452,1664
46751,708903,6452,1664
46752,708903,6452,1664
46753,708903,6452,1664
46754,708903,6452,1664
46755,708903,6452,1664
46756,708903,6452,1664
46757,708903,6452,1664
46758,708903,6452,1664
46759,708903,6452,1664
46760,708903,6452,1664
46761,708903,6452,1664
46762,708903,6452,1664
46763,708903,6452,1664
46764,708903,6452,1664
46765,708903,6452,1664
46766,708903,6452,1664
46767,708903,6452,1664
46768,708903,6452,1664
46769,708903,6452,1664
46770,708903,6452,1664
46771,708903,6452,1664
46772,708903,6452,1664
46773,708903,6452,1664
46774,708903,6452,1664
46775,708903,6453,1664
46776,708903,6453,1664
46777,708903,6453,1664
46778,708903,6453,1664
46779,708903,6453,1664
46780,708903,6453,1664
46781,708903,6453,1664
46782,708903,6453,1664
46783,708903,6453,1664
46784,708903,6453,1664
46785,708903,6453,1664
46786,708903,6453,1664
46787,708903,6453,1664
46788,708903,6453,1664
46789,708903,6453,1664
46790,708903,6453,1664
46791,708903,6453,1664
46792,708903,6453,1664
46793,708903,6453,1664
46794,708903,6453,1664
46795,708903,6453,1664
46796,708903,6453,1664
46797,708903,6454,1664
46798,708903,6455,1664
46799,708903,6455,1664
46800,708903,6455,1664
46801,708903,6455,1664
46802,708903,6455,1664
46803,708903,6455,1664
46804,708903,6455,1664
46805,708903,6455,1664
46806,708903,6455,1664
46807,946673,6451,1650
46808,946673,6451,1650
46809,946673,6451,1650
46810,946673,6451,1650
46811,946673,6451,1650
46812,946673,6451,1650
46813,946673,6451,1650
46814,946673,6451,1650
46815,946673,6451,1650
46816,944407,6456,1650
46817,960296,6457,407
46818,944407,6456,1650
46819,944407,6456,1650
46820,944407,6456,1650
46821,944407,6456,1650
46822,944407,6456,1650
46823,944407,6456,1650
46824,944407,6456,1650
46825,960355,6400,759
46826,942367,6103,4
46827,942353,6103,4
46828,942363,6103,4
46829,942366,6103,4
46830,393819,2163,916
46831,953662,6458,1650
46832,461234,1960,45
46833,960434,6201,83
46834,960446,3929,1868
46835,960453,4717,1471
46836,940334,6461,1650
46837,940334,6461,1650
46838,940334,6461,1650
46839,940334,6461,1650
46840,940334,6461,1650
46841,940334,6461,1650
46842,940334,6461,1650
46843,940334,6461,1650
46844,940334,6461,1650
46845,940334,6461,1650
46846,960437,1472,36
46847,958880,6467,1809
46848,958880,6467,1809
46849,958880,6467,1809
46850,958880,6467,1809
46851,958880,6467,1809
46852,958880,6467,1809
46853,958880,6467,1809
46854,958880,6467,1809
46855,958880,6467,1809
46856,958880,6467,1809
46857,958880,6467,1809
46858,958880,6467,1809
46859,958880,6467,1809
46860,960551,6449,2160
46861,151990,2069,53
46862,960609,4717,1471
46863,960608,4717,1471
46864,960607,4717,1471
46865,960606,4717,1471
46866,887061,6469,1811
46867,960720,5526,208
46868,960740,1848,469
46869,960735,1317,481
46870,960959,6470,1713
46871,960959,6470,1713
46872,960959,6470,1713
46873,960959,6470,1713
46874,960959,6470,1713
46875,960959,6470,1713
46876,960991,6471,1713
46877,960991,6471,1713
46878,960991,6471,1713
46879,910350,6472,1840
46880,910350,6472,1840
46881,961466,1138,563
46882,961705,3813,712
46883,961740,5528,208
46886,820123,3427,1027
46887,961948,545,415
46888,961951,168,230
46889,961931,2998,563
46890,961966,3813,712
46891,954111,6475,2120
46892,954111,6475,2120
46893,954111,6475,2120
46894,954111,6475,2120
46895,954111,6475,2120
46896,870159,6476,2120
46897,962042,6477,2120
46898,962042,6477,2120
46899,962042,6477,2120
46900,962042,6477,2120
46901,962042,6477,2120
46902,962042,6477,2120
46903,962042,6477,2120
46904,962042,6477,2120
46905,962042,6477,2120
46906,962042,6477,2120
46907,962042,6477,2120
46908,962042,6477,2120
46909,962042,6477,2120
46910,962042,6477,2120
46911,962042,6477,2120
46912,962042,6477,2120
46913,962042,6477,2120
46914,962042,6477,2120
46915,962042,6477,2120
46916,962042,6477,2120
46917,962042,6477,2120
46918,962042,6477,2120
46919,962042,6477,2120
46920,962042,6477,2120
46921,962042,6477,2120
46922,962042,6477,2120
46923,962042,6477,2120
46924,962042,6477,2120
46925,962042,6477,2120
46926,962042,6477,2120
46927,962042,6477,2120
46928,962044,6478,2120
46929,962044,6478,2120
46930,962048,1138,563
46931,962188,2998,563
46932,962291,551,162
46934,962382,6484,2176
46935,952193,6485,1024
46936,952193,6485,1024
46937,952193,6485,1024
46938,952193,6485,1024
46939,952193,6485,1024
46940,952193,6485,1024
46941,952193,6485,1024
46942,952193,6485,1024
46943,952193,6485,1024
46944,952193,6485,1024
46945,952193,6485,1024
46946,952193,6485,1024
46947,952193,6485,1024
46948,952193,6485,1024
46949,952193,6485,1024
46950,952193,6485,1024
46951,952193,6485,1024
46952,952193,6485,1024
46953,952193,6485,1024
46954,952193,6485,1024
46955,952193,6485,1024
46956,952193,6485,1024
46957,949029,1090,1027
46958,962467,1572,1215
46959,962483,2998,563
46960,962497,527,266
46961,962508,3813,712
46962,962560,2422,696
46963,962474,1317,481
46964,962637,527,266
46965,962659,623,364
46966,962660,623,364
46967,962662,623,364
46968,962661,623,364
46969,962746,730,354
46970,962748,1383,1171
46971,962765,6487,1713
46972,962765,6487,1713
46973,962765,6487,1713
46974,962765,6487,1713
46975,773395,3935,823
46976,773395,5642,2120
46977,378121,831,823
46978,378121,5627,2120
46979,378121,5627,2120
46980,962792,527,266
46981,942989,6147,92
46982,942989,6147,92
46983,942989,6147,92
46984,942989,6147,92
46985,942989,6147,92
46986,942989,6147,92
46987,898803,5269,1335
46988,898803,5269,1335
46989,898803,5269,1335
46990,962804,527,266
46991,962807,6401,1455
46992,962810,2998,563
46993,962842,1383,1171
46994,962847,527,266
46995,960373,959,8
46996,962903,527,266
46997,962913,6490,1227
46998,497881,6492,1204
46999,962965,372,485
47000,962988,3238,1696
47001,497881,6492,1204
47002,497881,6492,1204
47003,497881,6492,1204
47004,497881,6492,1204
47005,497881,6492,1204
47006,454312,4572,1485
47007,376966,4801,1485
47008,673344,6494,1347
47009,673344,6494,1347
47010,963036,2958,985
47011,963035,2958,985
47012,963101,5773,2139
47013,963159,655,485
47014,963080,138,189
47015,954681,6497,210
47016,963191,786,857
47017,859959,2328,1438
47018,859959,2328,1438
47019,859959,2328,1438
47020,963208,2958,985
47021,963210,2958,985
47022,963209,2958,985
47023,963203,2776,672
47024,1155044,2834,1118
47025,963272,6117,83
47026,963280,4717,1471
47027,963279,4717,1471
47028,503793,6323,1809
47029,503793,6323,1809
47030,503793,6323,1809
47031,503793,6323,1809
47032,503793,6323,1809
47033,503793,6323,1809
47034,503793,6323,1809
47035,963317,6384,1389
47036,963320,6499,104
47037,963221,779,672
47038,963329,5235,2063
47039,460838,6283,1809
47040,460838,6283,1809
47041,460838,6283,1809
47042,460838,6283,1809
47043,460838,6283,1809
47044,460838,6283,1809
47045,963243,1472,36
47046,963340,6500,887
47047,647796,2236,1309
47048,963340,6500,887
47049,963340,6500,887
47050,963340,6500,887
47051,963340,6500,887
47052,963340,6500,887
47053,963340,6500,887
47054,963340,6500,887
47055,963340,6500,887
47056,963340,6500,887
47057,963340,6500,887
47058,963340,6500,887
47059,963340,6500,887
47060,963420,6506,2178
47061,962382,6506,2178
47062,962382,6506,2178
47063,962382,6506,2178
47064,962382,6506,2178
47065,962382,6505,2176
47066,962382,6505,2176
47067,962382,6506,2178
47068,962382,6505,2176
47069,962382,6505,2176
47070,963411,6504,2176
47071,963411,6504,2176
47072,963411,6504,2176
47073,963411,6504,2176
47074,963411,6504,2176
47075,963411,6504,2176
47076,963411,6504,2176
47077,963411,6504,2176
47078,963411,6504,2176
47079,963407,6503,2176
47080,963403,6502,2179
47081,963403,6502,2179
47082,963403,6502,2179
47083,963397,6501,2179
47084,963397,6501,2179
47085,963451,4717,1471
47086,963469,6507,1809
47087,963469,6507,1809
47088,963488,414,86
47089,887686,6499,104
47090,887687,6499,104
47091,887687,6499,104
47092,941577,6509,1244
47093,941577,6509,1244
47094,963449,801,672
47095,885880,6510,1809
47096,885880,6510,1809
47097,885880,6510,1809
47098,885880,6510,1809
47099,885880,6510,1809
47100,885880,6510,1809
47101,885880,6510,1809
47102,885880,6510,1809
47103,885880,6510,1809
47104,885880,6510,1809
47105,885880,6510,1809
47106,885880,6510,1809
47107,885880,6510,1809
47108,885880,6510,1809
47109,885880,6510,1809
47110,885880,6510,1809
47111,885880,6510,1809
47112,885880,6510,1809
47113,885880,6510,1809
47114,885880,6510,1809
47115,885880,6510,1809
47116,885880,6510,1809
47117,885880,6510,1809
47118,885880,6510,1809
47119,885880,6510,1809
47120,885880,6510,1809
47121,963529,6511,823
47122,963529,6511,823
47123,963529,6511,823
47124,963539,4717,1471
47125,963575,6210,2214
47126,963587,996,985
47127,963590,3489,1448
47128,963594,730,354
47129,707673,6513,47
47130,707673,6513,47
47131,814204,4428,504
47132,814204,4428,504
47133,708903,6514,1664
47134,708903,6514,1664
47135,708903,6514,1664
47136,708903,6514,1664
47137,963654,37,63
47138,708903,6515,1664
47139,708903,6515,1664
47140,708903,6516,1664
47141,708903,6516,1664
47142,708903,6516,1664
47143,963561,328,425
47144,963580,1184,1067
47145,962280,6481,1352
47146,962280,6481,1352
47147,962280,6481,1352
47148,962280,6482,1352
47149,962280,6482,1352
47150,929715,6517,1809
47151,929715,6517,1809
47152,929715,6517,1809
47153,929715,6517,1809
47154,929715,6517,1809
47155,929715,6517,1809
47156,929715,6517,1809
47157,929715,6517,1809
47158,929715,6517,1809
47159,962280,6482,1352
47160,962280,6482,1352
47161,922193,5759,1309
47162,924785,6518,1667
47163,924785,6518,1667
47164,924785,6518,1667
47165,924785,6518,1667
47166,924785,6518,1667
47167,924785,6518,1667
47168,924785,6518,1667
47169,924785,6518,1667
47170,924785,6519,1667
47171,963722,2127,353
47172,924785,6519,1667
47173,963759,3813,712
47174,963763,6522,678
47175,954537,6520,901
47176,954537,6520,901
47177,954537,6520,901
47178,954537,6520,901
47179,954537,6520,901
47180,954537,6520,901
47181,963770,6525,678
47182,872869,6526,1668
47183,963777,6523,1973
47184,963224,5384,1309
47185,963779,1185,1067
47186,963790,6523,1973
47187,788549,6527,1811
47188,788549,6527,1811
47189,788549,6527,1811
47190,963800,6523,1973
47191,834725,6528,1811
47192,834725,6528,1811
47193,834725,6528,1811
47194,834725,6528,1811
47195,834725,6528,1811
47196,834725,6528,1811
47197,834725,6528,1811
47198,834725,6528,1811
47199,834725,6528,1811
47200,834725,6528,1811
47201,963802,6523,1973
47202,962317,6521,1352
47203,962317,6521,1352
47204,858899,6529,1811
47205,962317,6521,1352
47206,858899,6529,1811
47207,858899,6529,1811
47208,858899,6529,1811
47209,858899,6529,1811
47210,858899,6529,1811
47211,858899,6529,1811
47212,858899,6529,1811
47213,858899,6529,1811
47214,858899,6529,1811
47215,858899,6529,1811
47216,858899,6529,1811
47217,858899,6529,1811
47218,858899,6529,1811
47219,858899,6529,1811
47220,858899,6529,1811
47221,858899,6529,1811
47222,858899,6529,1811
47223,858899,6529,1811
47224,858899,6529,1811
47225,858899,6529,1811
47226,858899,6529,1811
47227,858899,6529,1811
47228,858899,6529,1811
47229,858899,6529,1811
47230,962317,6521,1352
47231,962317,6521,1352
47232,962317,6521,1352
47233,963826,6201,83
47234,963831,6523,1973
47235,962317,6521,1352
47236,963836,6523,1973
47237,962317,6521,1352
47238,963838,6523,1973
47239,963839,6523,1973
47240,954537,6531,901
47241,963840,6523,1973
47242,963841,6523,1973
